id_proyek,P001_biaya,P002_biaya,F001_biaya,F002_biaya,F003_biaya,S001_biaya,S002_biaya,S003_biaya,D001_biaya,D002_biaya,A001_biaya,A002_biaya,FN001_biaya,FN002_biaya,FN003_biaya,M001_biaya,M002_biaya,M003_biaya,total_biaya
PROJ_0475,5950950.0,10027250.0,99998250.0,221206350.0,1196154000.0,1125408000.0,1075902800.0,1262833300.0,135598750.0,53020350.0,89797050.0,50680600.0,73186750.0,192385000.0,860503500.0,73913450.0,46318350.0,66016500.0,6638901200.0
PROJ_0476,2542200.0,4017499.9999999995,36129000.0,102619500.00000001,374841500.0,558315000.0,446164600.0,558952800.0,48787500.0,14939550.0,32585850.0,21315150.0,25197200.0,79616250.0,274617000.0,28776750.0,19762600.0,24120000.0,2653299950.0
PROJ_0477,2349600.0,4108500.0,7849500.0,22357250.0,109726500.0,106381000.0,112170800.0,136023100.0,13885000.0,4635450.0,18577400.0,17755500.0,5436550.0,20260000.0,97191000.0,20519850.0,16628950.0,18338250.0,734194200.0
PROJ_0478,4391250.0,6305250.0,12844500.0,40130200.0,178959000.0,181469000.0,188297200.0,180439400.0,17120000.0,7579800.0,34330200.0,27252650.0,18951800.0,58481250.0,202896000.0,43398450.0,29764800.0,36837750.0,1269448500.0
PROJ_0479,5087400.0,8626000.0,21938250.0,57577550.0,231106500.0,416812500.0,309533000.0,343787400.0,38931250.0,10253250.0,63295400.0,47500000.0,18149250.0,56032500.0,249642000.0,55465050.0,37365900.0,37349250.0,2008452450.0
PROJ_0480,5739300.0,13460250.0,55299750.0,125607600.0,679906500.0,969399000.0,687646400.0,696780100.0,76765000.0,30595950.0,74119650.0,56826149.99999999,34083000.0,139355000.0,504081000.0,56856500.0,46220200.0,59824500.0,4312565850.0
PROJ_0481,3938550.0,7772499.999999999,18236250.0,53664800.0,228692500.0,250486500.00000003,214492600.0,297489300.0,27435000.0,9605250.0,51475000.0,25026800.0,12408549.999999998,41027500.0,183982500.0,31622549.999999996,24518650.0,34239750.0,1516114550.0
PROJ_0482,7083900.0,15443250.0,115374750.0,333878750.0,1656318500.0,1541327500.0,1348156600.0,1235789700.0,115561250.0,42501600.0,91618250.0,54637350.0,66559850.0,235191250.0,1124914500.0,61075050.0,50804650.0,62859750.0,8159096450.0
PROJ_0483,996150.0,2424500.0,5226750.0,16476100.0,74188000.0,97460500.0,94893400.0,98105800.0,8038750.0,2974499.9999999995,13006500.0,8100650.0,2918300.0,9152500.0,33736500.0,6655500.0,4336150.0,6019500.0,484710050.0
PROJ_0484,1063500.0,2270000.0,4786500.0,11186950.0,54034500.0,49324000.0,52390800.0,67948500.0,6615000.0,2308950.0,14581200.0,9711850.0,5657399.999999999,20092500.0,72693000.0,12481400.0,9495200.0,12537749.999999998,409179000.0
PROJ_0485,1000950.0000000001,1823250.0000000002,13868250.0,33335150.0,187246500.0,186162000.0,240835000.0,183979900.0,18687500.0,6845850.0,8802950.0,5024550.0,6196750.0,23142500.0,82458000.0,6250900.000000001,3513250.0,4730250.0,1013903500.0
PROJ_0486,2897400.0,6945750.0,26451000.0,69735750.0,312664000.0,305890500.0,366755200.0,311079000.0,36507500.0,10970100.0,34836250.0,27993650.0,31374350.0,117173750.0,293854500.0,36153900.0,28355600.0,34474500.0,2054112700.0
PROJ_0487,3223050.0,4977000.0,15152250.0,29777600.0,165945500.0,215754500.0,203212800.0,181865300.0,15840000.0,5562900.0,37450599.99999999,22077050.0,7778050.0,40505000.0,130545000.00000001,31505249.999999996,20653100.0,28886250.0,1160711200.0
PROJ_0488,5688000.0,9418000.0,44846250.0,110674400.0,439450000.0,382973500.0,428416800.0,506630999.99999994,49065000.0,14570550.0,51527200.0,43659150.0,16530150.0,52237500.0,200398500.0,43776700.0,25157600.0,33268500.0,2458288800.0
PROJ_0489,3352500.0,5455000.0,55259250.0,123759450.0,547425500.0,569724500.0,748328000.0,584211600.0,52042500.0,23005800.0,31929000.0,24388400.000000004,24378550.0,91440000.0,271147500.0,18254600.0,16549000.0,15519750.0,3206170900.0
PROJ_0490,7613400.0,11417500.0,108564750.0,310714900.0,1227136500.0,1135335500.0,1307339600.0,1269264400.0,128598750.0,56403900.0,62599400.00000001,48868950.0,48515600.0,136116250.0,534226500.00000006,45048300.0,30603950.0,39724500.0,6508092650.0
PROJ_0491,1829550.0,3585750.0,32931749.999999996,87199750.0,271728000.0,488680000.0,408375800.0,479655300.0,40308750.0,14624550.0,18064100.0,14187300.0,12551700.0,49346250.0,182488500.0,12308850.0,8482500.0,10614000.0,2136962400.0
PROJ_0492,5882700.0,10491000.0,42198000.0,105462950.00000001,504917000.0,558619000.0,497457800.0,601574600.0,43702500.0,16807050.0,68147100.0,38937650.0,45988950.0,196421250.0,529065000.0,54176450.0,43312750.0,53127000.0,3416288750.0
PROJ_0493,3745350.0,6356750.0,17625000.0,38213600.0,196341500.0,192878500.0,264815600.00000003,255517400.00000003,18520000.0,9289350.0,36703850.0,20085850.0,8449000.0,29787500.0,88344000.0,17076500.0,15975700.0,20153250.0,1239878700.0
PROJ_0494,3941699.9999999995,6548000.0,16197750.0,36842750.0,142477000.0,170297000.0,212601200.0,203515700.0,19906250.0,5269950.0,39534250.0,26715900.000000004,13149150.0,46770000.0,212827500.0,46330099.99999999,35101950.0,34685250.0,1272711400.0
PROJ_0495,6557700.0,8820500.0,27859500.0,81248300.0,342388500.0,540483500.0,464647400.0,387718700.0,35191250.0,17110350.0,54912950.0,36247250.0,14794850.0,49356250.0,205348500.0,36847500.0,23935600.0,36424500.0,2369893100.0
PROJ_0496,1899450.0,3407250.0,10460250.0,33818000.0,135056500.0,181421500.0,172391800.0,222508300.0,15526250.0,7298550.0,23558150.0,12806000.000000002,14031500.0,51787500.0,234067500.0,23238999.999999996,17269200.0,15941250.0,1176487950.0
PROJ_0497,6740850.0,8220500.0,16150500.0,44274200.0,221382500.0,318288000.0,316412600.0,246680700.0,24953750.0,10529550.0,61677200.0,34770950.0,22055600.0,86327500.0,351882000.0,71405950.0,41360150.0,64027500.0,1947140000.0
PROJ_0498,3052200.0,6468500.0,32325750.0,73572650.0,379270000.0,426084500.0,435766800.0,496416900.0,50033750.0,18452250.0,31428750.0,17749800.0,15718500.0,55003750.0,178744500.0,22253850.0,17475900.0,13911000.0,2273729350.0
PROJ_0499,8011500.0,12636000.0,54003000.0,155220550.0,576096000.0,688550500.0,1027471200.0,895659200.0,71742500.0,28083150.000000004,88529750.0,47948400.0,48483750.0,171267500.0,503806500.0,65668450.00000001,49555350.0,59559000.0,4552292300.0
PROJ_0500,5983500.0,8650250.0,18301500.0,54408500.00000001,265132000.0,323722000.0,313061000.0,250027200.0,22673750.0,11257650.0,66479600.0,47541800.0,21270900.0,84561250.0,369130500.0,62242100.0,45184750.0,67106250.0,2036734500.0
PROJ_0501,3455850.0,6553500.0,32262000.000000004,75280200.0,254013999.99999997,383619500.0,462060200.0,384314000.0,43840000.0,14132250.0,29424850.0,22932050.0,20945050.0,57313750.0,234229500.0,30763200.0,18675800.0,23460000.0,2097275700.0
PROJ_0502,7424100.0,12767500.0,69510750.0,201302199.99999997,915042000.0,951187500.0,856990400.0,1088805600.0,82547500.0,37661850.0,69024350.0,41848450.0,32926250.0,116508750.0,484335000.0,34632400.0,35020700.0,28032750.0,5065568050.0
PROJ_0503,7038150.0,12367750.0,60847500.0,129966200.0,807882500.0,838954500.0,711215400.0,758908600.0,79340000.0,22285350.0,69972650.0,42386150.0,32237800.0,149925000.0,443128500.0,63393849.99999999,42439800.0,47931750.0,4320221450.0
PROJ_0504,6647550.0,10975750.0,32209500.0,75489250.0,359303500.0,385576500.0,371527800.0,339344800.0,42316250.0,13251150.000000002,72083850.0,46476850.0,19451600.0,76692500.0,268362000.0,69299650.0,38138100.0,52947750.0,2280094350.0
PROJ_0505,6937500.0,15735499.999999998,73308750.0,167839400.0,889882000.0000001,958464500.0,897219400.0,985617000.0,77366250.0,38974950.0,96162550.00000001,63680400.00000001,56380449.99999999,195550000.0,613264500.0,60551450.0,51871300.0,73992000.0,5322797900.0
PROJ_0506,5626800.0,8801750.0,42060749.99999999,103279950.0,622718500.0,474515500.0,590567600.0,537971700.0,48802500.0,20433600.0,59135350.0,36362200.0,27671000.0,97018750.0,416088000.0,41811500.0,30963400.0,38391750.0,3202220600.0
PROJ_0507,5895300.0,9064000.0,37619250.0,84737400.0,323280500.0,351576000.0,471870000.0,411522500.0,38592500.0,10921050.0,81933699.99999999,52302249.99999999,19582150.0,63392500.0,266620500.0,63465250.0,47723000.0,58838250.0,2398936100.0
PROJ_0508,5999400.0,8802000.0,28416750.0,79028300.0,292068500.0,294747000.0,371282800.0,329673900.0,35601250.0,9754650.0,55651000.0,35405550.0,17903200.0,65396249.99999999,209547000.0,47922999.99999999,31530200.0,46104000.0,1964834750.0
PROJ_0509,2154450.0,3333500.0,6669000.0,19410200.0,78030000.0,84863500.0,93991800.0,89734700.0,8783750.0,4025699.9999999995,17288350.0,13620150.0,6192550.0,19307500.0,67104000.0,16830850.0,9814350.0,13112250.000000002,554266600.0
PROJ_0510,1731750.0,3269750.0,6501000.000000001,16230050.0,70626500.0,81453000.0,93893800.0,94429500.0,7640000.0,3310649.9999999995,20542150.0,11753400.0,5576900.0,21411250.0,96201000.0,16580950.0,14833650.0,18051750.0,584037050.0
PROJ_0511,2549100.0,4202250.0,36720750.0,78893250.0,322524000.0,411768000.0,347067000.0,403384200.0,43995000.0,13551300.0,24535450.0,16269700.0,21932750.0,67387500.0,248827500.00000003,16379499.999999998,15051400.0,15248250.0,2090286900.0
PROJ_0512,1609950.0,2960250.0,6476250.0,20301900.0,79067000.0,101944500.0,93874200.0,99075800.0,12782500.0,4620150.0,16879450.0,10620050.0,4160100.0,15496250.0,48523500.0,7404350.0,7537400.0,9580500.0,542914100.0
PROJ_0513,4376100.0,7956999.999999999,45761250.0,114274500.00000001,597728500.0,642238000.0,819250600.0,769142100.0,52395000.0,26219250.0,51946250.0,30887350.0,22581300.0,91587500.0,281952000.0,23715000.0,19423950.0,21949500.000000004,3623385150.0
PROJ_0514,1238700.0,1677750.0,14662500.0,33721800.0,178423500.0,159961000.0,194549600.0,190643800.0,13461250.0,5956650.0,9890450.0,8261199.999999999,5682600.000000001,17665000.0,62347500.00000001,6360550.0,5606900.0,6459000.0,916569750.0
PROJ_0515,4523850.0,8537000.0,67379250.0,177365050.0,677484000.0,904894000.0,1153440400.0,979826100.0,101752500.0,33168600.0,57430150.0,40022550.0,43983100.0,156417500.0,748206000.0,54254650.0,39591500.0,35660250.0,5283936450.0
PROJ_0516,3873600.0,6917749.999999999,23355000.0,55228049.99999999,227332500.0,328852000.0,245284200.0,289448000.0,23142500.0,8801550.0,58746750.0,37548750.0,11696650.0,44710000.0,185638500.0,33431350.0,31626400.0,36984000.0,1652617550.0
PROJ_0517,5924400.0,9883250.0,57644250.0,187260700.0,700128000.0,931513000.0,855481200.0,994317899.9999999,72457500.0,25714800.000000004,68600950.0,44657600.0,27333950.0,101502500.0,458847000.0,30837150.0,24464050.0,31420500.0,4627988700.0
PROJ_0518,3395700.0,6569499.999999999,24021750.0,55636900.0,264213999.99999997,252253499.99999997,295185800.0,216145100.0,22943750.0,9586800.0,33509500.0,19588050.0,8142050.0,33622500.0,94725000.0,22973799.999999996,17896450.0,19606500.0,1400016650.0
PROJ_0519,6366450.0,13263500.0,78524250.0,254165949.99999997,1087745000.0,1015188999.9999999,1426733000.0,1264443500.0,115961250.0,41198850.0,77437250.0,53029950.0,71884050.0,201496250.0,839587500.0,64775099.99999999,49321350.0,53040750.0,6714162950.0
PROJ_0520,2453250.0,4723750.0,11799000.0,27940550.0,148010500.0,162089000.0,149920400.0,149729200.0,18433750.0,7321050.0,24345500.0,13951700.000000002,6746600.0,19335000.0,92205000.0,14903050.000000002,9926150.0,12804750.0,876638200.0
PROJ_0521,7768350.0,15409500.0,70047750.0,234420900.00000003,1043264499.9999999,1105154000.0,1153450200.0,879343800.0,93176250.0,37920150.0,82815300.0,47024050.0,44466800.0,155365000.0,716022000.0,69663450.0,58022250.0,73899000.0,5887233250.0
PROJ_0522,6690600.0,13391749.999999998,58862250.0,151034000.0,712980000.0,937593000.0,1005078199.9999999,1025474300.0,87118750.0,28860750.0,75318800.00000001,37296050.0,38152450.0,142063750.0,473228999.99999994,42807700.0,33504900.000000004,38589750.0,4908046000.0
PROJ_0523,12981600.0,21876500.0,35818500.0,95282400.0,468851500.0,411521000.0,536108999.99999994,557061300.0,53475000.0,16782300.0,104813250.0,65275450.0,44045750.0,179537500.0,641169000.0,118432200.0,86647600.0,123487500.0,3573167350.0
PROJ_0524,7377000.0,11304000.0,97014000.0,212733350.00000003,1281791500.0,1234145000.0,1156096200.0,1405190500.0,120005000.0,47580300.0,70151000.0,45593350.0,69577200.0,250398750.0,901732500.0,64866050.0,43330300.0,44877750.0,7063763750.0
PROJ_0525,3925500.0,8065750.0,25951500.0,74662300.0,363740500.0,454432500.0,465196200.0,399125900.0,36481250.0,15745950.000000002,37669550.0,24339000.0,37958200.0,123031250.0,417730500.0,39797000.0,35874150.0,48491250.0,2612218250.0
PROJ_0526,2061450.0,3174000.0,16164000.0,45106700.0,209168000.0,176567000.0,197930600.0,171205000.0,17256250.0,5625900.0,20672650.0,13794950.0,14401100.0,49986250.0,170361000.0,19204900.0,18611450.0,17595000.0,1168886200.0
PROJ_0527,2592450.0,6117750.0,22128750.0,69950350.0,289561000.0,308693000.0,300360200.0,253170000.0,30976250.0,11076750.0,29655400.0,22854150.0,24209850.0,98907500.0,343066500.0,28312649.999999996,30543500.0,36335250.0,1908511300.0
PROJ_0528,5429400.0,6995750.0,27792750.0,64651950.00000001,262420500.00000003,397822000.0,365069600.0,401822500.0,35245000.0,10875150.0,56941500.0,32240150.0,11627350.0,39657500.0,126900000.0,30139300.0,20856550.0,29052750.0,1925539700.0
PROJ_0529,1537050.0,2391250.0,14531250.0,43412100.0,148376000.0,255189000.0,232250200.0,270736700.0,20543750.0,7039350.0,16258850.0,9001250.0,12987450.0,47158750.0,146875500.0,10820500.0,8602100.0,11072250.0,1258783300.0
PROJ_0530,8047200.0,10533250.0,61947750.0,127514950.0,669341000.0,883994000.0,938467600.0,788018300.0,71471250.0,24466950.0,60644800.0,44043900.0,45474800.0,136783750.0,471752999.99999994,63198350.0,39091000.0,45933750.0,4490725600.0
PROJ_0531,930150.0,1099000.0,9561750.0,25169250.000000004,100096000.0,125855999.99999999,126459199.99999999,132123700.00000001,15303750.0,4621950.0,8021400.0,5187000.0,8216600.0,20961250.0,102352500.0,6266200.0,6087900.0,5501250.0,703814850.0
PROJ_0532,4261500.0,8593250.0,68373000.0,208406200.0,924264499.9999999,1148768500.0,967583400.0,1182633700.0,94580000.0,44174250.0,54028450.0,33566350.0,41062700.0,132443750.0,470065499.99999994,25939450.0,23743850.0,24292500.0,5456780850.0
PROJ_0533,4462050.0,10250500.0,22406250.0,71981650.0,266916999.99999997,370120000.0,448751800.0,325376800.0,38833750.0,13694400.0,60538950.0,30053250.000000004,14267750.0,44592500.0,159124500.0,29229800.0,22577100.0,27518250.000000004,1960696300.0
PROJ_0534,7944750.0,15241500.0,33335250.000000004,77459500.0,308541500.0,413867500.0,441372400.0,477269100.0,48616250.0,15387750.0,104065050.00000001,52916900.0,43327200.0,121258750.0,443902500.0,95000250.00000001,68131050.0,105213000.0,2872850200.0
PROJ_0535,9033600.0,15339750.0,35187750.0,118348200.0,508325500.0,548663000.0,552818000.0,555703300.0,44423750.0,14002650.0,96738200.0,62442550.0,42604800.0,113437500.0,431833500.0,122597200.0,74201400.0,82587000.0,3428287650.0
PROJ_0536,2752500.0,5852250.0,9306000.0,23030650.0,109956000.00000001,166734500.0,137572400.0,125964200.00000001,16853750.0,6005700.0,29398750.0,19970900.0,11106900.0,49291250.0,146812500.0,43355950.0,31980650.0,33778500.0,969723350.0
PROJ_0537,1229400.0,2941250.0,30048750.0,75755650.0,258663500.0,346446000.0,370057800.0,386137600.0,31585000.0,11051550.0,14349200.0,10469950.0,12512850.0,39776250.0,122679000.0,6997199.999999999,6945900.0,8766000.0,1736412850.0
PROJ_0538,937200.0,1812500.0,5556750.0,11662400.0,47566000.0,61977999.99999999,65415000.0,56929300.0,6705000.0,2351700.0,12577300.0,8125350.0,2668050.0,10273750.0,36837000.0,8088600.0,8065200.0,7212750.0,354761850.0
PROJ_0539,4338450.0,5903500.0,17221500.0,43367700.0,231123500.00000003,299677500.0,328584200.0,246195700.0,28360000.0,10824750.0,36345700.0,21416800.0,8179500.0,28340000.0,140836500.0,21898550.0,17779450.0,22509750.0,1512903050.0
PROJ_0540,2697750.0,5022750.0,9843750.0,29006150.0,112625000.0,148485000.0,156241400.0,183262100.0,16900000.0,6250049.999999999,24561549.999999996,23368100.0,6816600.0,33485000.0,116900999.99999999,25061399.999999996,18033600.0,23523750.0,942084950.0
PROJ_0541,848250.0,1102750.0,7205249.999999999,13227500.0,73117000.0,95085500.0,104634600.0,90404000.0,7695000.0,3084300.0000000005,7294950.0,5371300.0,4447450.0,17933750.0,52015500.0,5789350.0,4979000.0,4761000.0,498996450.0
PROJ_0542,4879650.0,8586250.0,54449250.0,122527349.99999999,635205000.0,731528500.0,666890000.0,593426600.0,50147500.0,18706950.0,58707600.0,40302800.0,26170200.0,99661250.0,380700000.0,43158750.0,42090100.0,36177000.0,3613314750.0
PROJ_0543,1744950.0,3317750.0,12038250.0,29585199.999999996,153884000.0,181241000.0,169569400.0,208967100.0,18812500.0,5623200.0,24971900.0,13057749.999999998,19485900.0,68891250.0,205924500.0,21367300.0,20785050.0,19976250.0,1179243250.0
PROJ_0544,1012500.0,1990250.0,17475750.0,49350600.0,217141000.0,281323500.0,275938600.0,263878800.00000003,23401250.0,10066950.0,13387850.0,8443600.0,9091950.0,30157500.0,95179500.0,7625349.999999999,4078100.0,5212500.0,1314755550.0
PROJ_0545,4915200.0,8813500.0,21819000.0,45726450.0,203243500.0,263815000.0,287620200.0,244129600.0,30586250.0,9192150.0,50352700.0,32757900.0,14980700.0,60913750.0,164817000.0,40683550.0,35780550.0,31350000.0,1551497000.0
PROJ_0546,2445150.0,4265000.0,9387750.0,26253350.0,98455500.0,121134500.0,108985800.0,104245900.0,10773750.0,4282200.0,22689600.0,13146100.0,6584200.0,19631250.0,75370500.0,16125350.0,15144350.0,16307250.0,675227500.0
PROJ_0547,1452900.0,1820750.0,8586000.0,25907400.0,82390500.0,119282000.0,103821200.0,108106500.0,11622500.0,3666150.0,13790950.0,10484200.0,9087750.0,31081250.0,150021000.0,14806150.0,13265850.0,12245250.0,721438300.0
PROJ_0548,2293800.0,4253500.0,6319500.0,20103950.0,86785000.0,114057000.0,90797000.0,100773300.0,8260000.0,4134600.0,18567250.0,12181849.999999998,9839200.0,27896250.0,113359500.0,22632100.0,20040800.0,19140000.0,681434600.0
PROJ_0549,7590600.0,13034750.0,72039750.0,171458000.0,748773500.0,1163968500.0,962075800.0,1006646600.0,96187500.0,36367650.0,86024150.0,50633100.0,103402600.0,344687500.0,1314360000.0,95034250.0,57484700.0,91928250.0,6421697200.0
PROJ_0550,2487900.0,3828250.0,8055000.0,19935600.0,110219499.99999999,125238500.00000001,143070200.0,125556800.0,12463750.0,3906899.9999999995,20150650.0,12714800.0,7342300.0,23765000.0,98671500.0,20864950.0,16068000.0,16800750.0,771140350.0
PROJ_0551,6324600.0,11015000.0,25475250.0,48614299.99999999,281222500.0,276535500.0,279456800.0,358589600.0,35377500.0,9699300.0,48793950.0,44489450.0,13970250.0,47621250.0,229221000.0,54375350.0,36715250.0,42792750.00000001,1850289600.0
PROJ_0552,7218150.0,11523500.0,106379250.00000001,271359850.0,1015733000.0,1223239000.0,1258525800.0,1126373700.0,117430000.0,37540800.0,90195800.0,47808750.0,72706900.0,245481250.0,985990500.0000001,77724000.0,47528650.0,48378750.0,6791137650.0
PROJ_0553,3028950.0,3711000.0,20406749.999999996,46494200.0,301520500.0,256490500.0,328907600.0,316578900.0,32470000.0,10089450.0,33151350.0,20666300.0,15629950.0,54116250.0,232650000.0,25816200.000000004,17177550.0,19344750.0,1738250200.0
PROJ_0554,2220300.0,3778250.0,17893500.0,43504600.0,212568000.0,289018500.0,291991000.0,293910000.0,25398750.0,9144450.0,23849600.0,19855950.0,19311950.0,76207500.0,321768000.0,35428850.0,21076900.0,29802000.0,1736728100.0
PROJ_0555,3317700.0,5326250.0,39975000.0,105512900.0,601995500.0,649021000.0,571114600.0,837866600.0,66577500.0,22648050.0,41593250.0,27262150.000000004,34081950.0,128752500.0,511879500.0,30849050.0,25489750.0,23694750.0,3726958000.0
PROJ_0556,7284000.0,9788500.0,57849750.0,188322600.0,746011000.0,753426000.0,829383800.0,852697900.0,101406250.0,29715750.0,58568400.0,44215850.0,71457400.0,218082500.0,1093014000.0,58185050.0,63981450.0,71109000.0,5254499200.0
PROJ_0557,5586000.0,12215500.0,24855000.0,57579400.0,262046500.00000003,256177000.00000003,265531000.0,348036000.0,25182500.0,9652500.0,69336100.0,39342350.0,29195600.0,104926250.0,382410000.0,62508150.0,56622800.0,76610250.0,2087812900.0
PROJ_0558,7826999.999999999,14881000.0,85755750.0,191758050.0,854471000.0,1224170000.0,1015701400.0000001,1347650100.0,113776250.0,33567750.0,92325850.0,54395100.00000001,85165850.0,408627500.0,1351120500.0,97330950.0,81773900.0,84252749.99999999,7144550700.0
PROJ_0559,5053800.0,7553500.0,44575500.0,124175700.0,576172500.0,788338500.0,726591600.0,763661600.0,78177500.0,29741849.999999996,49572600.0,40581150.0,67766300.0,178365000.0,724756500.0,52059100.0,47799050.0,52894500.0,4357836250.0
PROJ_0560,7080450.0,13071750.0,33109500.0,83401700.0,460852999.99999994,587651000.0,566263600.0,447577400.0,39971250.0,15047550.0,66466550.0,40202100.0,19210800.0,63162500.0,205762500.0,36567850.0,29277300.0,35135250.0,2749812050.0
PROJ_0561,6594600.0,8461750.0,69226500.0,127526050.00000001,623075500.0,1013574000.0000001,764978200.0,726384500.0,85483750.0,27913499.999999996,49137600.0,30837950.0,23577750.0,102171250.0,325264500.0,38246600.0,30089800.0,26059500.0,4078603300.0
PROJ_0562,4921800.0,7534500.0,38525999.99999999,93056850.0,532133999.99999994,458831000.0,503612200.0,534091700.0,52832500.0,15508350.0,47973250.0,42374750.0,38004050.0,156257500.0,563953500.0,60004900.00000001,40673750.0,45099000.00000001,3235389600.0
PROJ_0563,1414650.0,2380250.0,19719000.0,47524650.0,234651000.0,294310000.0,278770800.0,210043800.0,22800000.0,8903250.0,15429450.0,8512950.0,12855150.0,41765000.0,149670000.0,13701999.999999998,8954400.0,10782000.0,1382188350.0
PROJ_0564,7865400.0,13109750.0,54336750.0,157427600.0,649621000.0,756884000.0,631002400.0,871515900.0,75621250.0,23739300.0,72826250.0,49505450.0,64955100.0,226373750.0,829273500.0,100485300.0,65332800.0,81927749.99999999,4731803250.0
PROJ_0565,6187800.0,11143250.0,52268250.0,144653350.0,479977999.99999994,652023000.0,697113200.0,884998900.0,70598750.0,23968800.0,63813050.0,42634100.0,42397949.99999999,156411250.0,540621000.0,61216150.00000001,36225800.0,43122750.0,4009375350.0
PROJ_0566,4719600.0,8048000.0,40045500.00000001,123154500.00000001,453279500.0,573239500.0,602778400.0,736094200.0,66226249.99999999,22083750.0,52858300.0,34547700.0,50688400.0,210693750.0,601641000.0,51576300.0,33374900.000000004,44118750.0,3709168300.0
PROJ_0567,2141250.0,2945250.0,26153250.0,69463800.0,314627500.0,303990500.0,319842600.0,355262500.0,40252500.0,14629049.999999998,20549400.0,15848850.000000002,19160400.000000004,79210000.0,200205000.0,18399950.0,14316900.0,14704500.0,1831703200.0
PROJ_0568,5674200.0,9480750.0,102021750.0,276151350.0,1272433000.0,1263538000.0,1708051800.0,1406199300.0,164345000.0,42275250.0,76006100.0,51058700.0,54771150.0,194652500.0,589099500.0,42621550.0,30982900.0,33603000.0,7322965800.0
PROJ_0569,12364500.0,15769750.0,33228750.0,98599450.0,357221000.0,413022000.0,457199400.0,540551900.0,52507500.0,13975650.0,111671750.0,71646150.0,42874300.0,153251250.0,611280000.0,109859950.0,82336150.0,106630500.0,3283989950.0
PROJ_0570,4241700.0,7198500.0,24086250.0,61680850.00000001,387234500.0,335445000.0,433346200.0,456152200.0,31223750.0,12419100.0,42795300.0,29568750.0,31798900.0,128476250.0,388728000.0,40080050.0,30288050.0,40953000.0,2485716350.0
PROJ_0571,6393450.0,13304000.0,46130250.00000001,140792400.0,659098500.0,848483000.0,855638000.0,644516500.0,79166250.0,25148700.0,78611750.0,40647650.0,42894250.0,148077500.0,538519500.0,50070950.00000001,46969000.0,55571250.0,4320032900.0
PROJ_0572,5003700.0,7840250.0,43548000.0,113536350.0,629603500.0,674775500.0,780824800.0,783546600.0,71667500.0,25794450.0,50728250.0,32059650.000000004,20615350.0,95233750.0,357489000.0,28093350.0,25548250.0,30129750.0,3776038000.0
PROJ_0573,4102200.0000000005,7492000.0,21811500.0,45528500.0,191403000.0,282017000.0,330505000.0,272899800.0,30628750.0,10512900.0,42993950.0,23885850.0,9509850.0,29998750.0,111204000.0,19539800.0,15206750.0,18237000.0,1467476600.0
PROJ_0574,5232750.0,8251250.0,82751999.99999999,257623600.0,1044684000.0,1238961500.0,1152107600.0,872379200.0,118170000.0,41723550.0,51662050.0,32556500.0,34821850.0,125846250.0,505440000.0,28881299.999999996,19123000.0,20870250.0,5641086650.0
PROJ_0575,7635150.0,13475000.0,102030750.0,307445950.0,1093516500.0,1160605500.0,1147403600.0,1300566300.0,125306250.0,43645950.0,109299550.0,72665500.0,118872600.0,419742500.0,1274476500.0,104992000.0,73182200.0,99986250.0,7574848050.0
PROJ_0576,4730250.0,8046500.0,14801250.0,46721750.0,221212500.0,202654000.0,262003000.00000003,245497300.0,27030000.0,7105049.999999999,46005599.99999999,38552900.0,21951300.0,85640000.0,282298500.0,72802500.0,43686500.0,52227000.0,1682965900.0
PROJ_0577,12193650.0,14383750.0,114492000.0,203189200.0,1153994000.0,1228663500.0,1529662400.0,1630162600.0,111003750.0,42531300.0,98914650.0,62404550.0,113858500.0,503662500.0,1290667500.0,112464349.99999999,87202050.0,93380250.0,8402830500.0
PROJ_0578,7136250.0,14171000.0,102488250.0,271635500.0,1067132500.0,1421931500.0,1628270000.0,1588113100.0,152425000.0,42638400.0,97918500.0,60521650.00000001,76591550.0,261088750.0,1051155000.0,64999500.00000001,55812250.0,63395250.0,8027423950.0
PROJ_0579,1613100.0,2707500.0,6467250.0,17105100.0,80036000.0,94192500.0,96040000.0,99163100.0,9146250.0,3065400.0,13231250.0,10676100.0,4971400.0,16254999.999999998,64107000.0,15050100.0,9053850.0,12058500.0,554939400.0
PROJ_0580,3581400.0,5769250.0,47373000.0,117169750.0,523736000.0,775475500.0,651170800.0,731593400.0,71157500.0,24753150.000000004,38912200.0,21817700.0,20557600.0,105475000.0,361030500.0,21253400.0,16840850.0,15003750.0,3552670750.0
PROJ_0581,916050.0,1218750.0,4122000.0,8896650.0,51680000.0,43187000.0,44688000.0,41409300.0,5006250.0,1520550.0,8734800.0,5300050.0,2680300.0,7681250.0,36526500.0,6534800.0,4529200.0,5565000.0,280196450.0
PROJ_0582,9220800.0,18293250.0,66697500.0,211005450.0,845554500.0,922345500.0,1044307599.9999999,926000800.0,86103750.0,32732100.0,96651199.99999999,65736200.0,101597650.0,329350000.0,1298722500.0,113718099.99999999,110086600.0,105026999.99999999,6383150500.0
PROJ_0583,7120800.0,15524000.0,68400750.0,197000949.99999997,1061131500.0000001,1211041000.0,1201970000.0,1112017700.0,91883750.0,47678400.0,74470550.0,50597950.0,86630600.0,402386250.0,1376730000.0,92489349.99999999,85062900.0,68172750.0,7250309200.0
